,geometry,GmlID,OBJECTID,TOID,FeatureCode,Version,VersionDate,Theme,ThemeCount,CalculatedAreaValue,ChangeDate,ReasonForChange,ChangeHistoryCount,DescriptiveGroup,DescriptiveGroupCount,DescriptiveTerm,DescriptiveTermCount,Make,PhysicalLevel,PhysicalPresence,style_code,BHATopoAreaVersion,BHAProcessDate,AbsHMin,AbsH2,AbsHMax,RelH2,RelHMax,BHAConf,Shape_Length,Shape_Area,distance_to_point
65,"MULTIPOLYGON (((375446.7 165824.15, 375445.25 165826.8, 375442.6 165831.45, 375438.1 165828.8, 375442.25 165821.45, 375445.2 165823.2, 375448.35 165817.6, 375449.647 165815.223, 375451.312 165816.194, 375451.114 165816.538, 375449.982 165818.49, 375447.886 165822.104, 375446.7 165824.15)))",Topography_TopographicArea.71642149,71642149,osgb1000015493529,10021,5,6/12/2020,Buildings,1,60.892082,6/12/2020,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,23.2,32.3,33.1,9.1,9.9,99.0,45.72240152,60.89208201,44.860300132709824
66,"MULTIPOLYGON (((375449.124 165825.508, 375450.45 165826.25, 375451.725 165826.945, 375451.55 165827.25, 375448 165833.2, 375447.35 165834.55, 375447 165835, 375445.15 165833.85, 375445.5 165833.15, 375442.6 165831.45, 375445.25 165826.8, 375446.7 165824.15, 375449.124 165825.508)))",Topography_TopographicArea.71642150,71642150,osgb1000015493530,10021,5,6/12/2020,Buildings,1,49.33025,6/12/2020,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,23.6,32.2,38.5,8.6,14.9,99.0,29.79404413,49.3292,49.62589473245519
67,"MULTIPOLYGON (((375388.43 165776.63, 375389.27 165777.12, 375390.05 165777.6, 375387.42 165781.87, 375385.75 165780.85, 375388.43 165776.63)))",Topography_TopographicArea.71642161,71642161,osgb1000015493546,10021,3,2/19/2006,Buildings,1,9.635252,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,24.3,29.0,29.5,4.7,5.2,99.0,13.8592286,9.63525,43.41746270800483
68,"MULTIPOLYGON (((375385.75 165780.85, 375387.42 165781.87, 375386.86 165782.81, 375386.83 165782.85, 375385.14 165781.77, 375385.75 165780.85)))",Topography_TopographicArea.71642162,71642162,osgb1000015493547,10021,5,5/2/2018,Buildings,1,2.2304,5/2/2018,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,24.9,29.6,31.5,4.7,6.6,99.0,6.21050007,2.2289,42.53435326885432
69,"MULTIPOLYGON (((375415.44 165802.4, 375414.83 165803.37, 375412.9 165802.25, 375412.25 165803.3, 375409.66 165801.78, 375410.85 165799.65, 375415.44 165802.4)))",Topography_TopographicArea.71642229,71642229,osgb1000015493648,10021,3,2/19/2006,Buildings,1,10.009904,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,24.3,26.5,29.7,2.2,5.4,99.0,15.40592129,10.0099,28.235402741930177
70,"MULTIPOLYGON (((375350.45 165854.7, 375354.05 165850.25, 375355.95 165852.01, 375352.25 165856.35, 375351.55 165857.15, 375349.7 165855.4, 375350.45 165854.7)))",Topography_TopographicArea.71642492,71642492,osgb1000015493995,10021,3,2/19/2006,Buildings,1,16.955248,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.8,41.8,43.1,9.0,10.3,99.0,18.65237415,16.95525,46.25875579823031
71,"MULTIPOLYGON (((375364.77 165858.35, 375371.5 165864.55, 375370.5 165865.65, 375371.35 165866.4, 375367.55 165870.5, 375360 165863.55, 375364.77 165858.35)))",Topography_TopographicArea.71642493,71642493,osgb1000015493996,10021,3,2/19/2006,Buildings,1,70.837496,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.2,42.0,43.9,9.8,11.7,99.0,34.6791544,70.8375,44.05837772773483
72,"MULTIPOLYGON (((375369.6 165872.35, 375368.85 165873.2, 375366.8 165871.3, 375367.55 165870.5, 375371.35 165866.4, 375373.35 165868.3, 375369.6 165872.35)))",Topography_TopographicArea.71642494,71642494,osgb1000015493997,10021,4,2/19/2006,Buildings,1,18.427496,7/18/2002,Attributes,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,32.3,41.9,43.1,9.6,10.8,99.0,18.89355262,18.4275,47.02453219332209
73,"MULTIPOLYGON (((375373.35 165868.3, 375373.95 165868.85, 375374.9 165867.8, 375381.96 165874.28, 375377.3 165879.4, 375369.6 165872.35, 375373.35 165868.3)))",Topography_TopographicArea.71642495,71642495,osgb1000015493998,10021,5,2/19/2006,Buildings,1,70.997004,12/1/2003,Attributes,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,31.9,42.0,43.9,10.1,12.0,99.0,34.69553478,70.997,46.74940992139144
74,"MULTIPOLYGON (((375373.35 165868.3, 375371.35 165866.4, 375370.5 165865.65, 375371.5 165864.55, 375371.9 165864.65, 375372.25 165864.8, 375372.65 165864.95, 375373 165865.15, 375373.6 165865.65, 375373.9 165865.95, 375374.15 165866.25, 375374.75 165867.3, 375374.9 165867.8, 375373.95 165868.85, 375373.35 165868.3)))",Topography_TopographicArea.71642507,71642507,osgb1000015494010,10021,3,2/19/2006,Buildings,1,8.861256,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.1,41.9,42.6,9.8,10.5,99.0,12.55929718,8.86125,45.13653429318857
75,"MULTIPOLYGON (((375354.4 165848.65, 375354.75 165848.75, 375355.15 165848.9, 375355.45 165849.1, 375355.8 165849.3, 375356.2 165849.6, 375356.5 165849.85, 375356.75 165850.15, 375356.95 165850.5, 375357.15 165850.8, 375357.3 165851.15, 375357.45 165851.6, 375356.55 165852.55, 375355.95 165852.01, 375354.05 165850.25, 375353.4 165849.7, 375354.4 165848.65)))",Topography_TopographicArea.71642508,71642508,osgb1000015494011,10021,3,2/19/2006,Buildings,1,7.451256,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.4,42.0,42.6,9.6,10.2,99.0,11.46191245,7.45125,44.53178110069675
76,"MULTIPOLYGON (((375414.65 165858.8, 375411.75 165857.65, 375414.35 165853.05, 375415.6 165850.85, 375416.25 165849.7, 375418.7 165845.4, 375419.6 165845.9, 375421.85 165847.25, 375417.4 165854.9, 375417.05 165854.7, 375414.65 165858.8)))",Topography_TopographicArea.71642537,71642537,osgb1000015494064,10021,5,4/2/2014,Buildings,1,47.61375,3/19/2014,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,25.8,37.7,38.5,11.9,12.7,99.0,34.86145879,47.61375,32.571179407563065
77,"MULTIPOLYGON (((375387.4 165840.85, 375377.83 165835.3, 375380.25 165830.966, 375381.85 165828.1, 375383.05 165828.8, 375385.9 165823.6, 375395.95 165829.38, 375392.05 165836.1, 375390.8 165835.4, 375387.4 165840.85)))",Topography_TopographicArea.71642538,71642538,osgb1000015494065,10021,5,4/2/2014,Buildings,1,163.90709,3/19/2014,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,26.7,30.9,37.5,4.2,10.8,99.0,53.84768757,163.90709,2.6424782056522784
78,"MULTIPOLYGON (((375382.3 165818.95, 375384.7 165820.5, 375376.45 165830.3, 375372.4 165827.3, 375374.539 165824.191, 375379.35 165817.2, 375382.3 165818.95)))",Topography_TopographicArea.71642539,71642539,osgb1000015494067,10021,5,4/2/2014,Buildings,1,70.893075,3/4/2014,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,26.7,34.8,38.2,8.1,11.5,99.0,36.39756244,70.89307501,9.74747803280512
79,"MULTIPOLYGON (((375372.4 165827.3, 375371.3 165826.6, 375369.25 165825.15, 375368.2 165826.6, 375367.5 165826.1, 375366.35 165825.3, 375374.03 165813.76, 375379.35 165817.2, 375374.539 165824.191, 375372.4 165827.3)))",Topography_TopographicArea.71642540,71642540,osgb1000015494068,10021,5,4/2/2014,Buildings,1,80.149175,3/4/2014,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,26.8,37.0,40.7,10.2,13.9,99.0,40.323653,80.149175,16.01872117245434
80,"MULTIPOLYGON (((375351.1 165812.85, 375349.5 165811.2, 375347.2 165813.45, 375340.45 165806.65, 375343.05 165804.1, 375349.6 165809.75, 375350.2 165810.45, 375352.1 165811.85, 375351.68 165812.28, 375351.1 165812.85)))",Topography_TopographicArea.71642541,71642541,osgb1000015494069,10021,3,2/19/2006,Buildings,1,41.201256,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,27.7,38.3,40.4,10.6,12.7,99.0,32.08550235,41.20125,43.31574572834657
81,"MULTIPOLYGON (((375346.45 165817.25, 375344.9 165818.8, 375344.7 165819, 375342.35 165816.6, 375338.55 165812.75, 375336.5 165810.7, 375340.45 165806.65, 375347.2 165813.45, 375344.9 165815.7, 375346.45 165817.25)))",Topography_TopographicArea.71642542,71642542,osgb1000015494070,10021,3,2/19/2006,Buildings,1,59.232496,10/14/1987,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,28.2,39.1,41.2,10.9,13.0,99.0,34.79065666,59.2325,47.576510254536345
82,"MULTIPOLYGON (((375420.3 165819.25, 375417.1 165817.4, 375417.55 165816.65, 375416.47 165815.99, 375420.781 165808.519, 375422.9 165809.75, 375425.62 165811.36, 375421.35 165818.87, 375420.7 165818.5, 375420.3 165819.25)))",Topography_TopographicArea.71642617,71642617,osgb1000015494170,10021,4,4/2/2014,Buildings,1,51.945895,2/12/2014,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,24.1,34.5,40.5,10.4,16.4,99.0,30.31056378,51.945895,24.709538401160298
83,"MULTIPOLYGON (((375347.3 165842.1, 375354.4 165848.65, 375353.4 165849.7, 375354.05 165850.25, 375350.45 165854.7, 375342.45 165847.35, 375344.15 165845.55, 375345.05 165844.55, 375347.3 165842.1)))",Topography_TopographicArea.71642621,71642621,osgb1000015494174,10021,3,2/19/2006,Buildings,1,74.647504,11/1/1989,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.2,42.0,43.8,9.8,11.6,99.0,35.69663411,74.64749999,45.68730051117744
84,"MULTIPOLYGON (((375360 165863.55, 375352.25 165856.35, 375355.95 165852.01, 375356.55 165852.55, 375357.45 165851.6, 375364.77 165858.35, 375360 165863.55)))",Topography_TopographicArea.71642622,71642622,osgb1000015494175,10021,3,2/19/2006,Buildings,1,74.225496,11/1/1989,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,32.3,42.0,43.9,9.7,11.6,99.0,35.41092407,74.2255,44.02789139214955
85,"MULTIPOLYGON (((375353.4 165810.45, 375351.3 165808.95, 375350.2 165810.45, 375349.6 165809.75, 375343.05 165804.1, 375343.8 165802.8, 375347.1 165797.75, 375347.45 165797.25, 375347.65 165797.05, 375347.75 165797, 375347.9 165796.95, 375348.1 165796.95, 375348.6 165796.9, 375348.9 165796.95, 375349.2 165797.15, 375349.65 165797.4, 375358.25 165803.2, 375353.4 165810.45)))",Topography_TopographicArea.71642625,71642625,osgb1000015494179,10021,3,2/19/2006,Buildings,1,116.862488,11/1/1989,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,26.9,37.0,40.3,10.1,13.4,99.0,43.68712673,116.8625,41.304259199269175
86,"MULTIPOLYGON (((375371.7 165790.05, 375370.85 165789.5, 375370.25 165790.3, 375369.25 165789.65, 375369.7 165788.9, 375368.63 165788.27, 375369.35 165787, 375374.913 165778.403, 375375.783 165777.058, 375377.05 165775.1, 375377.85 165775.55, 375376.9 165777.2, 375377.15 165778.05, 375374.6 165782.15, 375376.05 165783.25, 375371.7 165790.05)))",Topography_TopographicArea.71642696,71642696,osgb1000015494252,10021,4,4/2/2014,Buildings,1,41.811248,2/12/2014,Restructured,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,24.9,29.9,33.3,5.0,8.4,99.0,39.3837433,41.8101775,41.03635739196404
87,"MULTIPOLYGON (((375396.5 165767.1, 375403.8 165771.6, 375405 165769.65, 375405.404 165769.897, 375408.672 165771.897, 375405.996 165776.147, 375404.85 165775.45, 375401.15 165781.5, 375400.05 165780.85, 375399.51 165781.73, 375395.57 165788.15, 375391.95 165785.95, 375391.2 165787.15, 375390.772 165786.889, 375389.15 165785.9, 375389.9 165784.7, 375386.83 165782.85, 375386.86 165782.81, 375387.42 165781.87, 375390.05 165777.6, 375396.5 165767.1)))",Topography_TopographicArea.71642697,71642697,osgb1000015494253,10021,5,2/8/2023,Buildings,1,217.941413,2/7/2023,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/18/2023,22.4,29.5,38.1,7.1,15.7,99.0,70.0018565,217.94138801,36.78535371585588
88,"MULTIPOLYGON (((375392.7 165792, 375393.08 165792.23, 375396.7 165794.3, 375396.681 165794.331, 375392.2 165801.5, 375391.15 165801.8, 375387.87 165799.85, 375392.7 165792)))",Topography_TopographicArea.71642698,71642698,osgb1000015494254,10021,7,2/8/2023,Buildings,1,42.0491,2/7/2023,Modified,5,Building,1,null,0,Manmade,50,null,34,7.0,9/18/2023,24.7,35.5,40.9,10.8,16.2,99.0,27.22961662,42.0491,23.182619092773407
89,"MULTIPOLYGON (((375416.25 165849.7, 375415.6 165850.85, 375414.35 165853.05, 375411.75 165857.65, 375410.65 165857.15, 375390.15 165848.45, 375388.95 165848.03, 375384.56 165846.08, 375384.15 165845.9, 375387.4 165840.85, 375390.8 165835.4, 375392.05 165836.1, 375395.95 165829.38, 375399.86 165831.63, 375420.85 165843.7, 375419.6 165845.9, 375418.7 165845.4, 375416.25 165849.7)))",Topography_TopographicArea.71642890,71642890,osgb1000015494469,10021,4,4/2/2014,Buildings,1,531.13395,3/19/2014,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,25.7,33.6,34.8,7.9,9.1,99.0,98.00031741,531.13394998,5.173345919230325
90,"MULTIPOLYGON (((375420.85 165843.7, 375423.05 165845, 375421.85 165847.25, 375419.6 165845.9, 375420.85 165843.7)))",Topography_TopographicArea.71642891,71642891,osgb1000015494471,10021,3,2/19/2006,Buildings,1,6.573748,12/1/1993,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/18/2023,25.6,26.9,41.1,1.3,15.5,99.0,10.25963101,6.57375,33.27667994254285
91,"MULTIPOLYGON (((375358.25 165803.2, 375374.03 165813.76, 375366.35 165825.3, 375363.75 165828.05, 375361.7 165826, 375363.15 165823.45, 375360.05 165821.15, 375362.65 165817.7, 375353.2 165810.8, 375353.4 165810.45, 375358.25 165803.2)))",Topography_TopographicArea.71642892,71642892,osgb1000015494472,10021,4,2/19/2006,Buildings,1,223.142252,12/3/2003,Attributes,2,Building,1,null,0,Manmade,50,null,34,4.0,9/18/2023,26.7,39.4,43.7,12.7,17.0,99.0,71.47326234,223.14225001,22.341407028188947
92,"MULTIPOLYGON (((375400.4 165860.85, 375400 165862.6, 375397 165861.9, 375397.4 165860.2, 375400.4 165860.85)))",Topography_TopographicArea.71642893,71642893,osgb1000015494473,10021,5,6/29/2023,Buildings,1,5.445,6/29/2023,Reclassified,3,Building,1,Electricity Sub Station,1,Manmade,50,null,34,4.0,9/18/2023,28.6,31.2,33.8,2.6,5.2,99.0,9.69175068,5.445,35.55238006098474
102,"MULTIPOLYGON (((375396.19 165803.93, 375396.8 165804.3, 375400.4 165806.4, 375399.795 165807.437, 375396.186 165805.331, 375395.568 165804.956, 375396.19 165803.93)))",Topography_TopographicArea.96026694,96026694,osgb5000005122930410,10021,1,4/2/2014,Buildings,1,5.870536,3/28/2014,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/18/2023,24.7,29.3,31.1,4.6,6.4,99.0,12.18297889,5.8705355,18.56668828842581
103,"MULTIPOLYGON (((375368.697 165831.916, 375371.902 165834.944, 375369.841 165837.125, 375366.814 165834.264, 375366.28 165833.76, 375368.341 165831.579, 375368.697 165831.916)))",Topography_TopographicArea.100838498,100838498,osgb5000005160944633,10021,1,9/1/2015,Buildings,1,14.699664,9/1/2015,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/18/2023,29.1,32.6,33.4,3.5,4.3,99.0,15.80025859,14.6996645,23.751321731644953
104,"MULTIPOLYGON (((375442.761 165809.213, 375440.605 165812.983, 375439.238 165812.225, 375434.864 165809.8, 375437.062 165805.955, 375442.761 165809.213)))",Topography_TopographicArea.118752068,118752068,osgb5000005265605788,10021,1,6/12/2020,Buildings,1,28.78967,6/12/2020,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/18/2023,23.5,26.0,26.8,2.5,3.3,99.0,21.90074002,28.78967,44.10706845846402
106,"MULTIPOLYGON (((375368.867 165838.13, 375368.89 165838.155, 375364.595 165842.506, 375364.589 165842.5, 375364.581 165842.492, 375359.696 165837.721, 375359.115 165838.316, 375354.114 165833.558, 375356.918 165830.61, 375359.343 165832.917, 375359.912 165832.352, 375362.485 165834.865, 375362.948 165834.385, 375363.831 165834.577, 375365.596 165834.96, 375365.939 165835.293, 375368.867 165838.13)))",Topography_TopographicArea.123207641,123207641,osgb5000005292079493,10021,1,1/24/2022,Buildings,1,71.249258,1/24/2022,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/18/2023,29.7,36.3,36.7,6.6,7.0,99.0,40.475989,71.2492575,27.888466666343486
109,"MULTIPOLYGON (((375391.423 165787.29, 375393.684 165788.702, 375392.337 165790.873, 375391.933 165791.524, 375390.401 165790.573, 375389.679 165790.126, 375391.423 165787.29)))",Topography_TopographicArea.125182734,125182734,osgb5000005319808466,10021,1,2/8/2023,Buildings,1,8.840889,2/7/2023,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/18/2023,25.0,29.0,29.3,4.0,4.3,99.0,11.96845163,8.8408895,33.38078107234539
8,"MULTIPOLYGON (((446913.88 523579.59, 446910.901 523582.653, 446899.008 523594.883, 446896.325 523597.642, 446889.5 523604.66, 446885.91 523601.17, 446910.3 523576.1, 446913.88 523579.59)))",Topography_TopographicArea.49866277,49866277,osgb1000002056675713,10021,3,11/13/2017,Buildings,1,174.9796,11/9/2017,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,12.3,14.5,16.0,2.2,3.7,99.0,79.9531061,174.97873501,21.75130784985298
9,"MULTIPOLYGON (((446907.24 523664.51, 446906.9 523664.85, 446897.09 523655.26, 446894.54 523652.76, 446893.346 523651.592, 446889.676 523648.005, 446888.75 523647.1, 446885.8 523650.45, 446885.234 523649.902, 446884.581 523650.576, 446884.209 523650.961, 446881.772 523648.601, 446882.138 523648.223, 446882.797 523647.542, 446871.55 523636.65, 446884.2 523623.75, 446887.7 523627.05, 446888.44 523626.29, 446890.55 523624.1, 446907.75 523606.31, 446909.4 523604.6, 446917.51 523596.21, 446919.82 523593.83, 446924.1 523589.4, 446931 523596.15, 446939.1 523604.07, 446935.87 523607.39, 446937.45 523608.92, 446940.34 523611.71, 446949.7 523620.8, 446907.24 523664.51)))",Topography_TopographicArea.83798873,83798873,osgb1000031057292,10021,5,11/13/2017,Buildings,1,2720.934668,11/9/2017,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/22/2022,12.3,14.4,21.5,2.1,9.2,99.0,234.17721998,2720.93466849,0.0
10,"MULTIPOLYGON (((446910.3 523576.1, 446885.91 523601.17, 446882.091 523605.098, 446875.45 523611.93, 446873.64 523613.79, 446871.57 523615.92, 446870.6 523614.99, 446869.76 523615.86, 446866.67 523619.03, 446863.3 523622.5, 446858.85 523618, 446862.25 523614.65, 446866.05 523610.65, 446904.75 523570.8, 446910.3 523576.1)))",Topography_TopographicArea.83798875,83798875,osgb1000031057295,10021,5,11/13/2017,Buildings,1,490.00827,11/9/2017,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/22/2022,12.2,15.7,16.7,3.5,4.5,99.0,147.20808925,490.00826996,26.75115086052129
11,"MULTIPOLYGON (((446898.94 523561.69, 446899.361 523562.104, 446898.3 523563.2, 446897.229 523564.3, 446896.77 523563.87, 446893.756 523561.044, 446894.25 523560.55, 446896 523558.8, 446898.94 523561.69)))",Topography_TopographicArea.83798883,83798883,osgb1000031057306,10021,5,11/13/2017,Buildings,1,14.76653,11/9/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,9/22/2022,12.7,14.5,14.9,1.8,2.2,99.0,15.70782524,14.76653,44.35256610392304
12,"MULTIPOLYGON (((446893.55 523560.85, 446893.756 523561.044, 446896.77 523563.87, 446897.229 523564.3, 446895.157 523566.428, 446894.68 523565.98, 446891.5 523563, 446890.946 523562.472, 446892.992 523560.327, 446893.55 523560.85)))",Topography_TopographicArea.83798884,83798884,osgb1000031057307,10021,6,11/13/2017,Buildings,1,17.200205,11/9/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,6.0,9/22/2022,12.7,14.6,15.1,1.9,2.4,99.0,17.52055019,17.200205,44.34854840043571
14,"MULTIPOLYGON (((446909.502 523550.852, 446909.888 523551.224, 446908.614 523552.541, 446908.23 523552.17, 446905.2 523549.25, 446904.39 523548.471, 446905.66 523547.152, 446909.502 523550.852)))",Topography_TopographicArea.109642883,109642883,osgb5000005215347336,10021,1,11/13/2017,Buildings,1,10.744165,11/9/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,12.6,12.9,13.9,0.3,1.3,99.0,15.39917163,10.744165,47.52563891206436
16,"MULTIPOLYGON (((446908.614 523552.541, 446906.04 523555.201, 446905.657 523554.832, 446901.825 523551.143, 446902.164 523550.79, 446904.39 523548.471, 446905.2 523549.25, 446908.23 523552.17, 446908.614 523552.541)))",Topography_TopographicArea.109642936,109642936,osgb5000005215347394,10021,1,11/13/2017,Buildings,1,21.69542,11/9/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,12.6,14.0,15.5,1.4,2.9,99.0,19.12209077,21.69542,46.32260176202322
21,"MULTIPOLYGON (((446893.574 523568.054, 446891.304 523570.386, 446890.8 523569.9, 446889.443 523568.591, 446891.701 523566.249, 446893.574 523568.054)))",Topography_TopographicArea.109643188,109643188,osgb5000005215347680,10021,1,11/13/2017,Buildings,1,8.438496,11/9/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,12.6,13.2,14.0,0.6,1.4,99.0,11.69442099,8.438496,44.59072451754582
27,"MULTIPOLYGON (((331989.6 388541.8, 331956.4 388543.6, 331954 388500, 331953.5 388492.35, 331965.2 388492.65, 331968 388492.7, 331968 388494.4, 331973.1 388494.5, 331973.1 388492.85, 331981.1 388493, 331986.9 388493.1, 331987.4 388500, 331989.6 388541.8)))",Topography_TopographicArea.86703324,86703324,osgb1000034781569,10021,7,3/31/2010,Buildings,1,1657.267504,3/23/2010,Attributes,3,Building,1,null,0,Manmade,50,null,34,7.0,9/23/2023,6.2,20.4,29.5,14.2,23.3,99.0,170.11457418,1657.2675,36.145230529066644
